No.,Time,Source,Destination,Protocol,Length,Info,label
1,0,100.86.73.172,172.253.62.190,TCP,66,62134  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
2,0.017293,172.253.62.190,100.86.73.172,TCP,66,"443  >  62134 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256",0
3,0.017498,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0,0
4,0.018181,100.86.73.172,172.253.62.190,TLSv1.3,571,Client Hello (SNI=www.youtube.com),0
5,0.030529,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=1 Ack=518 Win=66816 Len=0,0
6,0.038375,172.253.62.190,100.86.73.172,TLSv1.3,1466,"Server Hello, Change Cipher Spec",0
7,0.038375,172.253.62.190,100.86.73.172,TCP,1466,"443  >  62134 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]",0
8,0.038375,172.253.62.190,100.86.73.172,TCP,1466,443  >  62134 [ACK] Seq=2825 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU],0
9,0.038375,172.253.62.190,100.86.73.172,TCP,1466,"443  >  62134 [PSH, ACK] Seq=4237 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]",0
10,0.038468,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=518 Ack=5649 Win=131072 Len=0,0
11,0.046017,172.253.62.190,100.86.73.172,TLSv1.3,1377,Application Data,0
12,0.046596,100.86.73.172,172.253.62.190,TLSv1.3,128,"Change Cipher Spec, Application Data",0
13,0.047896,100.86.73.172,172.253.62.190,TLSv1.3,146,Application Data,0
14,0.048163,100.86.73.172,172.253.62.190,TLSv1.3,2288,Application Data,0
15,0.072961,172.253.62.190,100.86.73.172,TLSv1.3,1012,"Application Data, Application Data",0
16,0.072961,172.253.62.190,100.86.73.172,TLSv1.3,85,Application Data,0
17,0.072961,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=7961 Ack=2918 Win=72448 Len=0,0
18,0.073096,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2918 Ack=7930 Win=131072 Len=0,0
19,0.073179,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2918 Ack=7961 Win=131072 Len=0,0
20,0.073607,100.86.73.172,172.253.62.190,TLSv1.3,85,Application Data,0
21,0.094032,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=7961 Ack=2949 Win=72448 Len=0,0
22,0.128389,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
23,0.128389,172.253.62.190,100.86.73.172,TLSv1.3,227,Application Data,0
24,0.128389,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
25,0.128389,172.253.62.190,100.86.73.172,TLSv1.3,612,Application Data,0
26,0.128489,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=12928 Win=131072 Len=0,0
27,0.140859,172.253.62.190,100.86.73.172,TLSv1.3,4290,"Application Data, Application Data, Application Data",0
28,0.140922,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=17164 Win=131072 Len=0,0
29,0.144137,172.253.62.190,100.86.73.172,TLSv1.3,5702,"Application Data, Application Data, Application Data, Application Data",0
30,0.144203,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=22812 Win=131072 Len=0,0
31,0.147848,172.253.62.190,100.86.73.172,TLSv1.3,8526,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",0
32,0.147927,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=31284 Win=131072 Len=0,0
33,0.151308,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",0
34,0.151308,172.253.62.190,100.86.73.172,TLSv1.3,87,Application Data,0
35,0.151308,172.253.62.190,100.86.73.172,TLSv1.3,7114,"Application Data, Application Data, Application Data, Application Data, Application Data",0
36,0.151401,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=41201 Win=131072 Len=0,0
37,0.174164,172.253.62.190,100.86.73.172,TLSv1.3,5702,"Application Data, Application Data, Application Data, Application Data",0
38,0.174164,172.253.62.190,100.86.73.172,TLSv1.3,934,"Application Data, Application Data",0
39,0.174253,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=2949 Ack=47729 Win=131072 Len=0,0
40,1.346536,100.86.73.172,172.253.62.190,QUIC,1292,"Initial, DCID=dbfaf28bfa745a09, PKN: 1, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, PING, CRYPTO",0
41,1.347157,100.86.73.172,172.253.62.190,TLSv1.3,679,Application Data,0
42,1.347575,100.86.73.172,172.253.62.190,TLSv1.3,1573,Application Data,0
43,1.347762,100.86.73.172,172.253.62.190,TLSv1.3,152,Application Data,0
44,1.348034,100.86.73.172,172.253.62.190,TLSv1.3,154,Application Data,0
45,1.36059,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=47729 Ack=4986 Win=78080 Len=0,0
46,1.361375,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=47729 Ack=5191 Win=78080 Len=0,0
47,1.361375,172.253.62.190,100.86.73.172,QUIC,1292,"Initial, SCID=fbfaf28bfa745a09, PKN: 1, ACK, CRYPTO, PADDING",0
48,1.361375,172.253.62.190,100.86.73.172,QUIC,1292,"Handshake, SCID=fbfaf28bfa745a09",0
49,1.363224,172.253.62.190,100.86.73.172,QUIC,1292,"Handshake, SCID=fbfaf28bfa745a09",0
50,1.363224,172.253.62.190,100.86.73.172,TLSv1.3,419,Application Data,0
51,1.363224,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
52,1.363337,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5291 Ack=50918 Win=131072 Len=0,0
53,1.363524,100.86.73.172,172.253.62.190,QUIC,1292,"Handshake, DCID=fbfaf28bfa745a09",0
54,1.369982,172.253.62.190,100.86.73.172,TLSv1.3,4290,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",0
55,1.369982,172.253.62.190,100.86.73.172,TLSv1.3,1213,Application Data,0
56,1.370069,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5291 Ack=56313 Win=131072 Len=0,0
57,1.370656,100.86.73.172,172.253.62.190,TLSv1.3,93,Application Data,0
58,1.372268,172.253.62.190,100.86.73.172,TLSv1.3,11350,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",0
59,1.372345,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=67609 Win=131072 Len=0,0
60,1.374601,172.253.62.190,100.86.73.172,TLSv1.3,1346,"Application Data, Application Data, Application Data",0
61,1.374981,172.253.62.190,100.86.73.172,TLSv1.3,143,Application Data,0
62,1.374981,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
63,1.375026,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=70402 Win=131072 Len=0,0
64,1.376271,172.253.62.190,100.86.73.172,QUIC,1292,"Handshake, SCID=fbfaf28bfa745a09",0
65,1.376271,172.253.62.190,100.86.73.172,QUIC,904,Protected Payload (KP0),0
66,1.376271,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
67,1.376448,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=73226 Win=131072 Len=0,0
68,1.377513,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
69,1.377588,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=74638 Win=131072 Len=0,0
70,1.378062,100.86.73.172,172.253.62.190,QUIC,210,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
71,1.38126,172.253.62.190,100.86.73.172,TLSv1.3,723,"Application Data, Application Data",0
72,1.393886,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=75307 Ack=5330 Win=78080 Len=0,0
73,1.396002,172.253.62.190,100.86.73.172,QUIC,985,Protected Payload (KP0),0
74,1.396002,172.253.62.190,100.86.73.172,QUIC,163,Protected Payload (KP0),0
75,1.396281,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
76,1.405148,100.86.73.172,172.253.62.190,QUIC,1288,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
77,1.405285,100.86.73.172,172.253.62.190,QUIC,1288,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
78,1.405327,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
79,1.405358,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
80,1.405403,100.86.73.172,172.253.62.190,QUIC,323,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
81,1.420152,172.253.62.190,100.86.73.172,QUIC,65,Protected Payload (KP0),0
82,1.420152,172.253.62.190,100.86.73.172,QUIC,69,Protected Payload (KP0),0
83,1.421688,172.253.62.190,100.86.73.172,QUIC,65,Protected Payload (KP0),0
84,1.436425,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=75307 Win=130560 Len=0,0
85,1.444106,172.253.62.190,100.86.73.172,QUIC,66,Protected Payload (KP0),0
86,1.445701,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
87,1.445818,100.86.73.172,172.253.62.190,QUIC,90,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
88,1.447531,172.253.62.190,100.86.73.172,QUIC,1288,Protected Payload (KP0),0
89,1.448097,100.86.73.172,172.253.62.190,QUIC,77,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
90,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
91,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
92,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
93,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
94,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
95,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
96,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
97,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
98,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
99,1.449131,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
100,1.449468,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
101,1.449583,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
102,1.449666,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
103,1.449741,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
104,1.449825,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
105,1.451489,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
106,1.451489,172.253.62.190,100.86.73.172,QUIC,950,Protected Payload (KP0),0
107,1.451679,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
108,1.452581,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
109,1.452581,172.253.62.190,100.86.73.172,QUIC,572,Protected Payload (KP0),0
110,1.452793,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
111,1.457075,172.253.62.190,100.86.73.172,QUIC,69,Protected Payload (KP0),0
112,1.48828,172.253.62.190,100.86.73.172,QUIC,184,Protected Payload (KP0),0
113,1.48828,172.253.62.190,100.86.73.172,QUIC,63,Protected Payload (KP0),0
114,1.488572,100.86.73.172,172.253.62.190,QUIC,77,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
115,1.492212,172.253.62.190,100.86.73.172,TLSv1.3,120,Application Data,0
116,1.518162,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
117,1.525624,172.253.62.190,100.86.73.172,QUIC,69,Protected Payload (KP0),0
118,1.525787,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
119,1.531934,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
120,1.531995,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=76785 Win=131072 Len=0,0
121,1.53228,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
122,1.532751,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
123,1.532789,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=81021 Win=131072 Len=0,0
124,1.533495,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
125,1.533528,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=83845 Win=131072 Len=0,0
126,1.534301,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
127,1.534339,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=86669 Win=131072 Len=0,0
128,1.541816,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
129,1.541816,172.253.62.190,100.86.73.172,TLSv1.3,1099,"Application Data, Application Data",0
130,1.541816,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
131,1.541816,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
132,1.541887,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=91950 Win=131072 Len=0,0
133,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
134,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,537,"Application Data, Application Data",0
135,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
136,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,428,Application Data,0
137,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,4290,"Application Data, Application Data, Application Data",0
138,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,1071,Application Data,0
139,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
140,1.543838,172.253.62.190,100.86.73.172,TLSv1.3,494,Application Data,0
141,1.543943,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=105560 Win=131072 Len=0,0
142,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
143,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
144,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,354,Application Data,0
145,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
146,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,597,Application Data,0
147,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
148,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,1429,Application Data,0
149,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
150,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,454,Application Data,0
151,1.544564,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
152,1.544661,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=119474 Win=131072 Len=0,0
153,1.546317,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
154,1.546317,172.253.62.190,100.86.73.172,TLSv1.3,786,Application Data,0
155,1.546372,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=121618 Win=131072 Len=0,0
156,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
157,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
158,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,810,Application Data,0
159,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
160,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
161,1.551903,172.253.62.190,100.86.73.172,TLSv1.3,459,Application Data,0
162,1.552015,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=128427 Win=131072 Len=0,0
163,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
164,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,729,Application Data,0
165,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
166,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,376,Application Data,0
167,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
168,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,471,Application Data,0
169,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
170,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,1411,Application Data,0
171,1.553412,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
172,1.553513,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=142494 Win=131072 Len=0,0
173,1.553809,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
174,1.553833,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=145318 Win=131072 Len=0,0
175,1.556451,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
176,1.556451,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
177,1.556451,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
178,1.556451,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
179,1.556514,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=152378 Win=131072 Len=0,0
180,1.557122,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
181,1.557122,172.253.62.190,100.86.73.172,TLSv1.3,4290,"Application Data, Application Data, Application Data",0
182,1.557169,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=155202 Win=131072 Len=0,0
183,1.557249,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=159438 Win=131072 Len=0,0
184,1.557558,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
185,1.557558,172.253.62.190,100.86.73.172,TLSv1.3,1400,"Application Data, Application Data",0
186,1.55759,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=162196 Win=131072 Len=0,0
187,1.557964,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
188,1.557964,172.253.62.190,100.86.73.172,TLSv1.3,1366,Application Data,0
189,1.557993,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=164920 Win=131072 Len=0,0
190,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
191,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1427,Application Data,0
192,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
193,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1452,Application Data,0
194,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
195,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1440,Application Data,0
196,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
197,1.560757,172.253.62.190,100.86.73.172,TLSv1.3,1357,Application Data,0
198,1.560887,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=176028 Win=131072 Len=0,0
199,1.561008,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
200,1.561008,172.253.62.190,100.86.73.172,TLSv1.3,1352,Application Data,0
201,1.561044,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=178738 Win=131072 Len=0,0
202,1.562028,172.253.62.190,100.86.73.172,TLSv1.3,1466,Application Data,0
203,1.562061,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=180150 Win=131072 Len=0,0
204,1.562581,172.253.62.190,100.86.73.172,TLSv1.3,2878,"Application Data, Application Data",0
205,1.562613,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=182974 Win=131072 Len=0,0
206,1.564259,172.253.62.190,100.86.73.172,TLSv1.3,883,Application Data,0
207,1.564259,172.253.62.190,100.86.73.172,TLSv1.3,4290,"Application Data, Application Data, Application Data",0
208,1.564309,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=188039 Win=131072 Len=0,0
209,1.565331,172.253.62.190,100.86.73.172,TLSv1.3,1451,Application Data,0
210,1.565331,172.253.62.190,100.86.73.172,TLSv1.3,387,Application Data,0
211,1.565331,172.253.62.190,100.86.73.172,TLSv1.3,86,Application Data,0
212,1.565331,172.253.62.190,100.86.73.172,TLSv1.3,85,Application Data,0
213,1.565374,100.86.73.172,172.253.62.190,TCP,54,62134  >  443 [ACK] Seq=5330 Ack=189832 Win=131072 Len=0,0
214,1.565697,172.253.62.190,100.86.73.172,TLSv1.3,93,Application Data,0
215,1.566123,100.86.73.172,172.253.62.190,TLSv1.3,93,Application Data,0
216,1.576154,172.253.62.190,100.86.73.172,TCP,56,443  >  62134 [ACK] Seq=189871 Ack=5369 Win=78080 Len=0,0
217,1.850987,100.86.73.172,172.253.62.190,QUIC,1288,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
218,1.851081,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
219,1.851119,100.86.73.172,172.253.62.190,QUIC,1064,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
220,1.864284,172.253.62.190,100.86.73.172,QUIC,69,Protected Payload (KP0),0
221,1.864652,172.253.62.190,100.86.73.172,QUIC,65,Protected Payload (KP0),0
222,1.891069,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
223,1.962478,172.253.62.190,100.86.73.172,QUIC,1288,Protected Payload (KP0),0
224,1.962738,100.86.73.172,172.253.62.190,QUIC,77,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
225,1.962902,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
226,1.962902,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
227,1.963108,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
228,1.966509,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
229,1.966509,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
230,1.966509,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
231,1.966509,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
232,1.966716,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
233,1.966793,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
234,1.96688,172.253.62.190,100.86.73.172,QUIC,674,Protected Payload (KP0),0
235,1.96688,172.253.62.190,100.86.73.172,QUIC,254,Protected Payload (KP0),0
236,1.967043,100.86.73.172,172.253.62.190,QUIC,73,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
237,1.999429,172.253.62.190,100.86.73.172,QUIC,66,Protected Payload (KP0),0
238,3.336409,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
239,3.336495,100.86.73.172,172.253.62.190,QUIC,82,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
240,3.365299,172.253.62.190,100.86.73.172,QUIC,70,Protected Payload (KP0),0
241,3.390639,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
242,3.398206,172.253.62.190,100.86.73.172,QUIC,65,Protected Payload (KP0),0
243,3.398411,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
244,3.423929,172.253.62.190,100.86.73.172,QUIC,753,Protected Payload (KP0),0
245,3.423929,172.253.62.190,100.86.73.172,QUIC,64,Protected Payload (KP0),0
246,3.425387,100.86.73.172,172.253.62.190,QUIC,79,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
247,3.425458,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
248,3.46317,172.253.62.190,100.86.73.172,QUIC,67,Protected Payload (KP0),0
249,3.921514,100.86.73.172,172.253.62.190,QUIC,393,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
250,3.936361,172.253.62.190,100.86.73.172,QUIC,70,Protected Payload (KP0),0
251,3.964181,100.86.73.172,172.253.62.190,QUIC,74,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
252,3.965887,100.86.73.172,172.253.62.190,QUIC,1286,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
253,3.96596,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
254,3.966001,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
255,3.966031,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
256,3.966061,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
257,3.96609,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
258,3.966119,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
259,3.966151,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
260,3.966196,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
261,3.966228,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
262,3.966262,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
